Timestamp,WindSpeed_ms,WindPower_kW,WindPower_pu
2025-08-07 13:45:00,4.525,35.070730714431136,0.0017535365357215567
2025-08-07 14:00:00,4.61,44.53917362100552,0.002226958681050276
2025-08-07 14:15:00,4.71,57.69382454711987,0.0028846912273559934
2025-08-07 14:30:00,4.8100000000000005,73.21281498066362,0.003660640749033181
2025-08-07 14:45:00,4.91,91.29154488092817,0.004564577244046408
2025-08-07 15:00:00,5.01,112.12541420720531,0.005606270710360265
2025-08-07 15:15:00,5.1175,137.81804549155294,0.006890902274577647
2025-08-07 15:30:00,5.225,167.163138611846,0.0083581569305923
2025-08-07 15:45:00,5.3325000000000005,200.403438326888,0.0100201719163444
2025-08-07 16:00:00,5.44,237.78168939548146,0.011889084469774073
2025-08-07 16:15:00,5.5225,269.4255694076939,0.013471278470384694
2025-08-07 16:30:00,5.605,303.7592550376554,0.01518796275188277
2025-08-07 16:45:00,5.6875,340.8924664156319,0.017044623320781594
2025-08-07 17:00:00,5.77,380.9349236718908,0.01904674618359454
2025-08-07 17:15:00,5.882499999999999,440.42498320781567,0.022021249160390784
2025-08-07 17:30:00,5.994999999999999,505.80703846936666,0.025290351923468332
2025-08-07 17:45:00,6.1075,577.3593054142071,0.028867965270710356
2025-08-07 18:00:00,6.22,655.3599999999997,0.032767999999999985
2025-08-07 18:15:00,6.342499999999999,747.9535685935269,0.03739767842967635
2025-08-07 18:30:00,6.465,848.8819743537553,0.04244409871768776
2025-08-07 18:45:00,6.5875,958.5044143089765,0.04792522071544882
2025-08-07 19:00:00,6.71,1077.180085487482,0.0538590042743741
2025-08-07 19:15:00,6.797499999999999,1167.690188784856,0.0583845094392428
2025-08-07 19:30:00,6.885,1263.1334541013634,0.06315667270506817
2025-08-07 19:45:00,6.9725,1363.6407841441078,0.06818203920720539
2025-08-07 20:00:00,7.06,1469.3430816201908,0.07346715408100954
2025-08-07 20:15:00,7.092499999999999,1509.9534159373081,0.07549767079686541
2025-08-07 20:30:00,7.125,1551.305210665581,0.07756526053327904
2025-08-07 20:45:00,7.157500000000001,1593.4051735192354,0.07967025867596177
2025-08-07 21:00:00,7.19,1636.2600122124977,0.08181300061062488
2025-08-07 21:15:00,7.1875,1632.936533177285,0.08164682665886425
2025-08-07 21:30:00,7.1850000000000005,1629.6175575005095,0.08148087787502548
2025-08-07 21:45:00,7.1825,1626.3030821290454,0.08131515410645226
2025-08-07 22:00:00,7.18,1622.9931040097697,0.08114965520048849
2025-08-07 22:15:00,7.172499999999999,1613.090122633828,0.08065450613169141
2025-08-07 22:30:00,7.165,1603.2275066151026,0.08016137533075512
2025-08-07 22:45:00,7.157500000000001,1593.4051735192354,0.07967025867596177
2025-08-07 23:00:00,7.15,1583.6230409118668,0.07918115204559334
2025-08-07 23:15:00,7.157500000000001,1593.4051735192354,0.07967025867596177
2025-08-07 23:30:00,7.165,1603.2275066151026,0.08016137533075512
2025-08-07 23:45:00,7.172499999999999,1613.090122633828,0.08065450613169141
2025-08-08 00:00:00,7.18,1622.9931040097697,0.08114965520048849
2025-08-08 00:15:00,7.17,1609.7981029920618,0.0804899051496031
2025-08-08 00:30:00,7.16,1596.6748137594138,0.0798337406879707
2025-08-08 00:45:00,7.1499999999999995,1583.6230409118657,0.07918115204559328
2025-08-08 01:00:00,7.14,1570.6425890494604,0.07853212945247302
2025-08-08 01:15:00,7.1274999999999995,1554.5170216771824,0.07772585108385911
2025-08-08 01:30:00,7.115,1538.5022063912072,0.07692511031956036
2025-08-08 01:45:00,7.1025,1522.5977615509873,0.07612988807754936
2025-08-08 02:00:00,7.09,1506.8033055159783,0.07534016527579891
2025-08-08 02:15:00,7.095,1513.107913698351,0.07565539568491755
2025-08-08 02:30:00,7.1,1519.4300834520652,0.07597150417260326
2025-08-08 02:45:00,7.105,1525.7698392021177,0.07628849196010588
2025-08-08 03:00:00,7.11,1532.1272053734995,0.07660636026867497
2025-08-08 03:15:00,7.1025,1522.5977615509873,0.07612988807754936
2025-08-08 03:30:00,7.095000000000001,1513.1079136983521,0.07565539568491761
2025-08-08 03:45:00,7.0875,1503.657579381234,0.0751828789690617
2025-08-08 04:00:00,7.08,1494.246676165276,0.07471233380826381
2025-08-08 04:15:00,6.9775,1369.5397267453693,0.06847698633726847
2025-08-08 04:30:00,6.875,1251.9718094850396,0.06259859047425198
2025-08-08 04:45:00,6.7725,1141.3325,0.057066624999999996
2025-08-08 05:00:00,6.67,1037.4113739059635,0.05187056869529817
2025-08-08 05:15:00,6.5525,926.2756263993488,0.04631378131996744
2025-08-08 05:30:00,6.4350000000000005,823.3747323427644,0.04116873661713822
2025-08-08 05:45:00,6.3175,728.3917072053736,0.03641958536026868
2025-08-08 06:00:00,6.2,641.0095664563406,0.03205047832281703
2025-08-08 06:15:00,6.032500000000001,528.9584759820888,0.026447923799104437
2025-08-08 06:30:00,5.865,430.7910319560351,0.021539551597801757
2025-08-08 06:45:00,5.6975,345.5889675351108,0.01727944837675554
2025-08-08 07:00:00,5.53,272.4340158762468,0.013621700793812341
2025-08-08 07:15:00,5.285,185.22000000000003,0.009261000000000002
2025-08-08 07:30:00,5.04,118.94203948707512,0.005947101974353756
2025-08-08 07:45:00,4.795,70.72655811113371,0.0035363279055566858
